timestamp,features,normalize_features,normalize_target,vol_window,smoothing_type,smoothing_alpha,n_trees,max_depth,min_leaf_fraction,up_threshold,vote_threshold,train_size,test_size,step_size,validation_start_date,total_observations,total_trades,trading_frequency,hit_rate,edge,total_pnl,avg_monthly_pnl,std_monthly_pnl,sharpe_ratio,positive_months_pct,best_month,worst_month,positive_years_pct,target_threshold,recent_iqr_lookback
2025-08-29 01:59:30,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:30,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:31,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:32,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:32,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:32,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:33,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:33,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:33,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:33,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:34,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:34,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:35,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:35,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:35,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:35,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:36,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:37,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:38,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:38,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:38,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:39,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:41,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:36,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:36,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:36,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:37,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:37,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:43,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:43,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:44,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:44,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:44,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:44,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:44,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:45,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:45,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:45,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:45,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:47,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:47,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:47,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:47,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:48,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:24:48,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:30,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:30,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:31,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:32,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:32,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:32,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:32,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:32,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:33,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:33,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 02:26:34,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 03:14:25,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 13:12:20,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,624,0.193,0.545,0.125,26.81,0.18,1.67,0.369,0.457,5.96,-7.95,0.923,0.0,20.0
2025-09-01 13:35:53,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,50.0,3.0,0.2,,0.5,2000,50,50,2013-01-01,3150,657,0.209,0.499,0.079,1.36,0.01,1.63,0.02,0.507,6.35,-5.44,0.538,0.0,20.0
2025-09-01 13:41:41,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,50.0,3.0,0.2,,0.5,2000,50,50,2013-01-01,3000,626,0.209,0.519,0.099,-1.28,-0.01,0.8,-0.04,0.436,3.21,-2.1,0.615,0.0,20.0
2025-09-01 13:47:51,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,50.0,3.0,0.2,,0.5,2000,50,50,2013-01-01,3100,649,0.209,0.536,0.116,27.04,0.19,1.13,0.57,0.593,5.42,-4.74,0.769,0.0,20.0
